用户账号（ID）,访问次数（次）,访问时长（时）,商品ID,关键词,出现次数
335890,172,10.56,20232284120,香甜,1
335951,20,16.44,20232049360,口感,1
335951,20,16.44,20232049360,可口,1
335951,20,16.44,20232049360,独特,1
335951,20,16.44,20232049360,酸甜,1
335951,20,16.44,20232049360,风味,1
335951,20,16.44,20232049360,黑糖,1
335988,70,6.61,20232665299,低温,1
335988,70,6.61,20232665299,口感,1
335988,70,6.61,20232665299,品质,1
335988,70,6.61,20232665299,纯正,1
335988,70,6.61,20232665299,膜过滤,1
335988,70,6.61,20232665299,陶瓷,1
335988,70,6.61,20232665299,高端,1
336303,64,15.57,20232365659,劲,1
336303,64,15.57,20232365659,口感,1
336303,64,15.57,20232365659,方便快捷,1
336303,64,15.57,20232365659,美味,1
336303,64,15.57,20232365659,速食,1
336303,64,15.57,20232365659,道,1
336331,71,40.58,20232859096,厚实,1
336331,71,40.58,20232859096,感恩,1
336331,71,40.58,20232859096,母爱,1
336331,71,40.58,20232859096,祝福,1
336331,71,40.58,20232859096,花型,1
336331,71,40.58,20232859096,花瓣,1
336331,71,40.58,20232859096,象征,1
336331,71,40.58,20232859096,饱满,1
336378,93,18.74,20232322164,人群,1
336378,93,18.74,20232322164,去屑,1
336378,93,18.74,20232322164,头皮屑,1
336378,93,18.74,20232322164,干净,1
336378,93,18.74,20232322164,控油,1
336378,93,18.74,20232322164,植物,1
336378,93,18.74,20232322164,洗后,1
336378,93,18.74,20232322164,清爽,1
336378,93,18.74,20232322164,适合,1
336378,93,18.74,20232322164,配方,1
336378,93,18.74,20232322164,采用,1
336443,31,11.17,20232318607,口感,1
336443,31,11.17,20232318607,味,1
336443,31,11.17,20232318607,清新,1
336443,31,11.17,20232318607,酥脆,1
336443,31,11.17,20232318607,黄瓜,1
336449,123,72.56,20232051950,交替,1
336449,123,72.56,20232051950,味觉,1
336449,123,72.56,20232051950,层层,1
336449,123,72.56,20232051950,更换,1
336449,123,72.56,20232051950,精心,1
336449,123,72.56,20232051950,美味,1
336449,123,72.56,20232051950,诱人,1
336449,123,72.56,20232051950,调制,1
336485,53,62.28,20232272374,吉祥,1
336485,53,62.28,20232272374,圆满,1
336485,53,62.28,20232272374,幸福,1
336485,53,62.28,20232272374,色彩,1
336485,53,62.28,20232272374,花形,1
336485,53,62.28,20232272374,象征,1
336485,53,62.28,20232272374,饱满,1
336492,164,3.52,20232208167,不,1
336492,164,3.52,20232208167,专,1
336492,164,3.52,20232208167,乳糖,2
336492,164,3.52,20232208167,人群,1
336492,164,3.52,20232208167,口感,1
336492,164,3.52,20232208167,无,2
336492,164,3.52,20232208167,添加,1
336492,164,3.52,20232208167,耐受,1
336492,164,3.52,20232208167,蔗糖,1
336492,164,3.52,20232208167,设计,1
336492,164,3.52,20232208167,香醇,1
336521,135,21.02,20232191005,乳酸菌,1
336521,135,21.02,20232191005,健康,1
336521,135,21.02,20232191005,口味,1
336521,135,21.02,20232191005,多种,1
336521,135,21.02,20232191005,富含,1
336521,135,21.02,20232191005,有助于,1
336521,135,21.02,20232191005,活性,1
336521,135,21.02,20232191005,肠道,1
336521,135,21.02,20232191005,选,1
336630,122,49.15,20232136790,口感,1
336630,122,49.15,20232136790,层次分明,1
336630,122,49.15,20232136790,美味,1
336630,122,49.15,20232136790,膨化食品,1
336630,122,49.15,20232136790,酥脆,1
336640,166,13.73,20232165882,优质,1
336640,166,13.73,20232165882,口感,1
336640,166,13.73,20232165882,富含,1
336640,166,13.73,20232165882,营养,1
336640,166,13.73,20232165882,蛋白质,1
336640,166,13.73,20232165882,鲜美,1
336682,152,14.62,20232075906,专,1
336682,152,14.62,20232075906,早餐,1
336682,152,14.62,20232075906,更,1
336682,152,14.62,20232075906,真实,1
336682,152,14.62,20232075906,研制,1
336682,152,14.62,20232075906,营养,1
336682,152,14.62,20232075906,融入,1
336682,152,14.62,20232075906,谷物,1
336712,194,20.92,20232621850,加高,1
336712,194,20.92,20232621850,奶,1
336712,194,20.92,20232621850,早餐,1
336712,194,20.92,20232621850,添加,1
336712,194,20.92,20232621850,糖,1
336712,194,20.92,20232621850,维生素,1
336712,194,20.92,20232621850,营养,1
336712,194,20.92,20232621850,钙,1
336717,60,28.85,20232075906,专,1
336717,60,28.85,20232075906,早餐,1
336717,60,28.85,20232075906,更,1
336717,60,28.85,20232075906,真实,1
336717,60,28.85,20232075906,研制,1
336717,60,28.85,20232075906,营养,1
336717,60,28.85,20232075906,融入,1
336717,60,28.85,20232075906,谷物,1
336761,83,19.55,20232407289,劲,1
336761,83,19.55,20232407289,厚实,1
336761,83,19.55,20232407289,口感,1
336761,83,19.55,20232407289,嚼,1
336761,83,19.55,20232407289,有味,1
336761,83,19.55,20232407289,越,1
336761,83,19.55,20232407289,越嚼,1
336761,83,19.55,20232407289,适中,1
336761,83,19.55,20232407289,韧劲,1
336761,83,19.55,20232407289,鲜辣,1
336785,82,62.03,20232770046,口感,1
336785,82,62.03,20232770046,味,1
336785,82,62.03,20232770046,烤肉,1
336785,82,62.03,20232770046,酥脆,1
336785,82,62.03,20232770046,香浓,1
336862,69,7.56,20232320214,一层,1
336862,69,7.56,20232320214,光滑,1
336862,69,7.56,20232320214,后,1
336862,69,7.56,20232320214,敷,1
336862,69,7.56,20232320214,熬夜,1
336862,69,7.56,20232320214,睡前,1
336862,69,7.56,20232320214,第二天,1
336862,69,7.56,20232320214,肌肤,1
336862,69,7.56,20232320214,适合,1
336919,62,41.74,20232755254,大容量,1
336919,62,41.74,20232755254,性价比,1
336919,62,41.74,20232755254,日常,1
336919,62,41.74,20232755254,洗发,1
336919,62,41.74,20232755254,清洁,1
336919,62,41.74,20232755254,温和,1
336919,62,41.74,20232755254,设计,1
336919,62,41.74,20232755254,适合,1
336919,62,41.74,20232755254,需求,1
336919,62,41.74,20232755254,高,1
336936,34,17.76,20232207283,劲,1
336936,34,17.76,20232207283,劲道,1
336936,34,17.76,20232207283,口感,1
336936,34,17.76,20232207283,可口,1
336936,34,17.76,20232207283,嚼,1
336936,34,17.76,20232207283,独特,1
336936,34,17.76,20232207283,香辣,1
336960,154,49.5,20232815444,佳作,1
336960,154,49.5,20232815444,劲,1
336960,154,49.5,20232815444,卤制,1
336960,154,49.5,20232815444,口感,1
336960,154,49.5,20232815444,嚼,1
336960,154,49.5,20232815444,实有,1
336960,154,49.5,20232815444,紧,1
336960,154,49.5,20232815444,肉质,1
336960,154,49.5,20232815444,鲜美,1
336960,154,49.5,20232815444,鸭肉,1
337068,63,12.9,20232761092,不易,1
337068,63,12.9,20232761092,储水,1
337068,63,12.9,20232761092,加厚,1
337068,63,12.9,20232761092,如棉,1
337068,63,12.9,20232761092,层,2
337068,63,12.9,20232761092,技术,1
337068,63,12.9,20232761092,撕,1
337068,63,12.9,20232761092,敏感,1
337068,63,12.9,20232761092,气垫,1
337068,63,12.9,20232761092,独特,1
337068,63,12.9,20232761092,破,1
337068,63,12.9,20232761092,细腻,1
337068,63,12.9,20232761092,耐,1
337068,63,12.9,20232761092,肌,1
337068,63,12.9,20232761092,触感,1
337068,63,12.9,20232761092,设计,1
337068,63,12.9,20232761092,适合,1
337068,72,5.92,20232560812,十足,1
337068,72,5.92,20232560812,卤味,1
337068,72,5.92,20232560812,口感,1
337068,72,5.92,20232560812,紧实,1
337068,72,5.92,20232560812,肉质,1
337068,72,5.92,20232560812,鲜美,1
337120,150,39.92,20232428395,口碑,1
337120,150,39.92,20232428395,含有,1
337120,150,39.92,20232428395,因人而异,1
337120,150,39.92,20232428395,好,1
337120,150,39.92,20232428395,成分,1
337120,150,39.92,20232428395,效果,1
337120,150,39.92,20232428395,用户,1
337120,150,39.92,20232428395,豆腐,1
337120,150,39.92,20232428395,霜,1
337212,48,10.85,20232597641,味甜,1
337212,48,10.85,20232597641,多汁,1
337212,48,10.85,20232597641,多种,1
337212,48,10.85,20232597641,富含,1
337212,48,10.85,20232597641,晶莹,1
337212,48,10.85,20232597641,果肉,1
337212,48,10.85,20232597641,矿物质,1
337212,48,10.85,20232597641,维生素,1
337212,48,10.85,20232597641,透亮,1
337217,49,14.54,20232821857,健康,1
337217,49,14.54,20232821857,富含,1
337217,49,14.54,20232821857,抗氧化,1
337217,49,14.54,20232821857,物质,1
337217,49,14.54,20232821857,美味,1
337217,49,14.54,20232821857,适中,1
337217,49,14.54,20232821857,酸甜,1
337236,98,24.94,20232277876,保湿,1
337236,98,24.94,20232277876,持久,1
337236,98,24.94,20232277876,深层,1
337236,98,24.94,20232277876,甘油,1
337236,98,24.94,20232277876,精粹,1
337236,98,24.94,20232277876,苷,1
337236,98,24.94,20232277876,葡萄,1
337236,98,24.94,20232277876,补水,1
337236,98,24.94,20232277876,透明质,1
337236,98,24.94,20232277876,酸,1
337296,152,2.66,20232129079,健康,1
337296,152,2.66,20232129079,助消化,1
337296,152,2.66,20232129079,可口,1
337296,152,2.66,20232129079,美味,1
337296,152,2.66,20232129079,酸甜,1
337304,200,24.7,20232275748,不易,1
337304,200,24.7,20232275748,吸水性,1
337304,200,24.7,20232275748,囤货,1
337304,200,24.7,20232275748,好,1
337304,200,24.7,20232275748,家庭,1
337304,200,24.7,20232275748,木浆,1
337304,200,24.7,20232275748,湿水,1
337304,200,24.7,20232275748,破损,1
337304,200,24.7,20232275748,精选,1
337304,200,24.7,20232275748,进口,1
337304,200,24.7,20232275748,适合,1
337304,200,24.7,20232275748,韧性,1
337324,18,23.63,20232105539,多汁,1
337324,18,23.63,20232105539,富含,1
337324,18,23.63,20232105539,果肉,1
337324,18,23.63,20232105539,甜度,1
337324,18,23.63,20232105539,紧实,1
337324,18,23.63,20232105539,维生素,1
337324,18,23.63,20232105539,铁元素,1
337324,18,23.63,20232105539,高,1
337403,136,122.48,20232960209,升级,1
337403,136,122.48,20232960209,含量,1
337403,136,122.48,20232960209,品质,1
337403,136,122.48,20232960209,奶源,1
337403,136,122.48,20232960209,有机,1
337403,136,122.48,20232960209,牧场,1
337403,136,122.48,20232960209,蛋白质,1
337403,136,122.48,20232960209,高端,1
337434,5,12.69,20232622956,口感,1
337434,5,12.69,20232622956,含量,1
337434,5,12.69,20232622956,礼盒装,1
337434,5,12.69,20232622956,蛋白质,1
337434,5,12.69,20232622956,醇厚,1
337434,5,12.69,20232622956,高,1
337434,5,12.69,20232622956,高端,1
337499,93,71.09,20232163216,混合,1
337499,93,71.09,20232163216,芝麻,1
337499,93,71.09,20232163216,豆香,1
337499,93,71.09,20232163216,香辣,1
337655,20,2.31,20232152554,乳清,1
337655,20,2.31,20232152554,含有,1
337655,20,2.31,20232152554,吸收,1
337655,20,2.31,20232152554,因子,1
337655,20,2.31,20232152554,好,1
337655,20,2.31,20232152554,添加,1
337655,20,2.31,20232152554,益菌,1
337655,20,2.31,20232152554,营养,1
337655,20,2.31,20232152554,蛋白,1
337738,148,45.37,20232418390,入门级,1
337738,148,45.37,20232418390,印度,1
337738,148,45.37,20232418390,口感,1
337738,148,45.37,20232418390,啤酒,1
337738,148,45.37,20232418390,四溢,1
337738,148,45.37,20232418390,回甘,1
337738,148,45.37,20232418390,果香,1
337738,148,45.37,20232418390,柑橘,1
337738,148,45.37,20232418390,水果,1
337738,148,45.37,20232418390,淡色,1
337738,148,45.37,20232418390,热带,1
337738,148,45.37,20232418390,爆炸,1
337738,148,45.37,20232418390,艾尔,1
337738,148,45.37,20232418390,苦感,1
337738,148,45.37,20232418390,菠萝,1
337738,148,45.37,20232418390,融合,1
337738,148,45.37,20232418390,西柚,1
337847,18,41.55,20232643293,专,1
337847,18,41.55,20232643293,儿童,1
337847,18,41.55,20232643293,发育,1
337847,18,41.55,20232643293,口感,1
337847,18,41.55,20232643293,多种,1
337847,18,41.55,20232643293,大脑,1
337847,18,41.55,20232643293,富含,1
337847,18,41.55,20232643293,有助于,1
337847,18,41.55,20232643293,营养成分,1
337847,18,41.55,20232643293,设计,1
337847,18,41.55,20232643293,香甜,1
337926,72,57.01,20232203566,保湿,1
337926,72,57.01,20232203566,修复,1
337926,72,57.01,20232203566,功效,1
337926,72,57.01,20232203566,含有,1
337926,72,57.01,20232203566,复活,1
337926,72,57.01,20232203566,成分,1
337926,72,57.01,20232203566,效果,1
337926,72,57.01,20232203566,草,1
338006,59,62.18,20232196763,丰盈,1
338006,59,62.18,20232196763,享受,1
338006,59,62.18,20232196763,多样,1
338006,59,62.18,20232196763,带来,1
338006,59,62.18,20232196763,愉悦,1
338006,59,62.18,20232196763,持久,1
338006,59,62.18,20232196763,时,1
338006,59,62.18,20232196763,沐浴,1
338006,59,62.18,20232196763,泡沫,1
338006,59,62.18,20232196763,浓郁,1
338006,59,62.18,20232196763,香型,1
338006,59,62.18,20232196763,香氛,1
338022,73,56.44,20232316037,保湿,1
338022,73,56.44,20232316037,含有,1
338022,73,56.44,20232316037,多种,1
338022,73,56.44,20232316037,持久,1
338022,73,56.44,20232316037,提取物,1
338022,73,56.44,20232316037,植物,1
338022,73,56.44,20232316037,滋润,1
338022,73,56.44,20232316037,留香,1
338022,73,56.44,20232316037,肤质,1
338022,73,56.44,20232316037,适合,1
338076,37,57.54,20232942092,多汁,1
338076,37,57.54,20232942092,富含,1
338076,37,57.54,20232942092,果肉,1
338076,37,57.54,20232942092,甜度,1
338076,37,57.54,20232942092,维生素,1
338076,37,57.54,20232942092,饱满,1
338076,37,57.54,20232942092,高,1
338313,178,5.85,20232947931,优雅,2
338313,178,5.85,20232947931,姿态,1
338313,178,5.85,20232947931,希望,1
338313,178,5.85,20232947931,清新,2
338313,178,5.85,20232947931,色彩,1
338313,178,5.85,20232947931,象征,1
338351,20,3.14,20232163797,冲洗,1
338351,20,3.14,20232163797,如慕斯般,1
338351,20,3.14,20232163797,易于,1
338351,20,3.14,20232163797,泡沫,1
338351,20,3.14,20232163797,清新,1
338351,20,3.14,20232163797,留下,1
338351,20,3.14,20232163797,细腻,1
338351,20,3.14,20232163797,质地,1
338351,20,3.14,20232163797,香气,1
338457,155,20.14,20232021649,共享,1
338457,155,20.14,20232021649,包装,1
338457,155,20.14,20232021649,大容量,1
338457,155,20.14,20232021649,家庭,1
338457,155,20.14,20232021649,性价比,1
338457,155,20.14,20232021649,适合,1
338457,155,20.14,20232021649,高,1
338489,37,7.48,20232528817,健康,1
338489,37,7.48,20232528817,口感,1
338489,37,7.48,20232528817,富含,1
338489,37,7.48,20232528817,纤维,1
338489,37,7.48,20232528817,美味,1
338489,37,7.48,20232528817,蛋白质,1
338489,37,7.48,20232528817,香脆,1
338571,96,11.81,20232160972,人参,1
338571,96,11.81,20232160972,光泽,1
338571,96,11.81,20232160972,含有,1
338571,96,11.81,20232160972,小麦,1
338571,96,11.81,20232160972,成分,1
338571,96,11.81,20232160972,敏感,1
338571,96,11.81,20232160972,生气,1
338571,96,11.81,20232160972,维护,1
338571,96,11.81,20232160972,肌肤,2
338571,96,11.81,20232160972,适于,1
338571,96,11.81,20232160972,青苹果,1
338571,96,11.81,20232160972,香,1
338571,96,11.81,20232160972,香型,1
338575,80,49.72,20232524575,剥,1
338575,80,49.72,20232524575,富含,1
338575,80,49.72,20232524575,皮薄易,1
338575,80,49.72,20232524575,矿物质,1
338575,80,49.72,20232524575,维生素,1
338575,80,49.72,20232524575,肉质,1
338575,80,49.72,20232524575,饱满,1
338601,53,66.11,20232463396,β,1
338601,53,66.11,20232463396,专,1
338601,53,66.11,20232463396,乳,1
338601,53,66.11,20232463396,健康成长,1
338601,53,66.11,20232463396,儿童,2
338601,53,66.11,20232463396,富含,1
338601,53,66.11,20232463396,有助于,1
338601,53,66.11,20232463396,蛋白,1
338601,53,66.11,20232463396,设计,1
338601,53,66.11,20232463396,酪蛋白,1
338654,184,32.07,20232402521,保留,1
338654,184,32.07,20232402521,原有,1
338654,184,32.07,20232402521,简单,1
338654,184,32.07,20232402521,纯粹,1
338654,184,32.07,20232402521,美味,1
338654,184,32.07,20232402521,薯片,1
338654,184,32.07,20232402521,香脆,1
338679,162,44.38,20232615437,口感,2
338679,162,44.38,20232615437,含有,1
338679,162,44.38,20232615437,味道,1
338679,162,44.38,20232615437,喜欢,1
338679,162,44.38,20232615437,果粒,2
338679,162,44.38,20232615437,橙子,1
338679,162,44.38,20232615437,消费者,1
338679,162,44.38,20232615437,清新,1
338679,162,44.38,20232615437,独特,1
338679,162,44.38,20232615437,真实,1
338679,162,44.38,20232615437,适合,1
338682,199,24.54,20232163797,冲洗,1
338682,199,24.54,20232163797,如慕斯般,1
338682,199,24.54,20232163797,易于,1
338682,199,24.54,20232163797,泡沫,1
338682,199,24.54,20232163797,清新,1
338682,199,24.54,20232163797,留下,1
338682,199,24.54,20232163797,细腻,1
338682,199,24.54,20232163797,质地,1
338682,199,24.54,20232163797,香气,1
338686,101,14.7,20232920462,品尝,1
338686,101,14.7,20232920462,四川,2
338686,101,14.7,20232920462,地道,1
338686,101,14.7,20232920462,感受,1
338686,101,14.7,20232920462,浓郁,1
338686,101,14.7,20232920462,消费者,1
338686,101,14.7,20232920462,特产,1
338686,101,14.7,20232920462,独特,1
338686,101,14.7,20232920462,辣条,1
338686,101,14.7,20232920462,道,1
338686,101,14.7,20232920462,风味,1
338686,101,14.7,20232920462,麻辣味,1
338708,9,21.74,20232826025,口感,1
338708,9,21.74,20232826025,独特,1
338708,9,21.74,20232826025,美味,1
338708,9,21.74,20232826025,零食,1
338708,9,21.74,20232826025,风味,1
338708,9,21.74,20232826025,香脆,1
338729,41,53.2,20232306865,多汁,1
338729,41,53.2,20232306865,多种,1
338729,41,53.2,20232306865,富含,1
338729,41,53.2,20232306865,微酸,1
338729,41,53.2,20232306865,果肉,1
338729,41,53.2,20232306865,甜中,1
338729,41,53.2,20232306865,矿物质,1
338729,41,53.2,20232306865,维生素,1
338729,41,53.2,20232306865,饱满,1
338733,58,25.85,20232674904,出色,1
338733,58,25.85,20232674904,力,1
338733,58,25.85,20232674904,发质,1
338733,58,25.85,20232674904,头发,1
338733,58,25.85,20232674904,度,1
338733,58,25.85,20232674904,控油,1
338733,58,25.85,20232674904,效果,1
338733,58,25.85,20232674904,柔顺,1
338733,58,25.85,20232674904,清洁,1
338733,58,25.85,20232674904,针对,1
338733,58,25.85,20232674904,需求,1
338826,160,28.62,20232627503,分享,1
338826,160,28.62,20232627503,办公室,1
338826,160,28.62,20232627503,同事,1
338826,160,28.62,20232627503,增进感情,1
338826,160,28.62,20232627503,小包装,1
338826,160,28.62,20232627503,工作,1
338826,160,28.62,20232627503,独立,1
338826,160,28.62,20232627503,绝佳,1
338826,160,28.62,20232627503,设计,1
338826,160,28.62,20232627503,选择,1
338826,160,28.62,20232627503,间隙,1
338827,125,118.02,20232524575,剥,1
338827,125,118.02,20232524575,富含,1
338827,125,118.02,20232524575,皮薄易,1
338827,125,118.02,20232524575,矿物质,1
338827,125,118.02,20232524575,维生素,1
338827,125,118.02,20232524575,肉质,1
338827,125,118.02,20232524575,饱满,1
338893,66,13.47,20232904349,乳糖,1
338893,66,13.47,20232904349,人群,1
338893,66,13.47,20232904349,低脂,1
338893,66,13.47,20232904349,体重,1
338893,66,13.47,20232904349,健康,2
338893,66,13.47,20232904349,关注,1
338893,66,13.47,20232904349,管理,1
338893,66,13.47,20232904349,适合,1
338893,66,13.47,20232904349,零,1
339162,63,30.09,20232618198,口感,1
339162,63,30.09,20232618198,后,1
339162,63,30.09,20232618198,地下水,1
339162,63,30.09,20232618198,添加,1
339162,63,30.09,20232618198,清新,1
339162,63,30.09,20232618198,源自,1
339162,63,30.09,20232618198,矿物质,1
339162,63,30.09,20232618198,自来水,1
339162,63,30.09,20232618198,过滤,1
339180,77,52.28,20232717299,元素,1
339180,77,52.28,20232717299,口感,1
339180,77,52.28,20232717299,奶,1
339180,77,52.28,20232717299,焗,1
339180,77,52.28,20232717299,独特,1
339180,77,52.28,20232717299,葱,1
339180,77,52.28,20232717299,融合,1
339184,110,6.5,20232674904,出色,1
339184,110,6.5,20232674904,力,1
339184,110,6.5,20232674904,发质,1
339184,110,6.5,20232674904,头发,1
339184,110,6.5,20232674904,度,1
339184,110,6.5,20232674904,控油,1
339184,110,6.5,20232674904,效果,1
339184,110,6.5,20232674904,柔顺,1
339184,110,6.5,20232674904,清洁,1
339184,110,6.5,20232674904,针对,1
339184,110,6.5,20232674904,需求,1
339192,98,13.87,20232491318,修复,1
339192,98,13.87,20232491318,发丝,1
339192,98,13.87,20232491318,发质,1
339192,98,13.87,20232491318,受损,1
339192,98,13.87,20232491318,含有,1
339192,98,13.87,20232491318,氨基酸,1
339192,98,13.87,20232491318,洗后,1
339192,98,13.87,20232491318,滋养,2
339192,98,13.87,20232491318,精华,1
339192,98,13.87,20232491318,蓬松,1
339192,98,13.87,20232491318,顺滑,1
339216,151,3.79,20232365681,专业,1
339216,151,3.79,20232365681,去屑,1
339216,151,3.79,20232365681,发质,1
339216,151,3.79,20232365681,多种,1
339216,151,3.79,20232365681,头发,1
339216,151,3.79,20232365681,护发,1
339216,151,3.79,20232365681,理念,1
339216,151,3.79,20232365681,自然,1
339216,151,3.79,20232365681,适合,1
339216,151,3.79,20232365681,顺滑,1
339239,52,5.11,20232567704,健康,1
339239,52,5.11,20232567704,原则,1
339239,52,5.11,20232567704,吃,1
339239,52,5.11,20232567704,放心,1
339239,52,5.11,20232567704,无,1
339239,52,5.11,20232567704,注重,1
339239,52,5.11,20232567704,消费者,2
339239,52,5.11,20232567704,添加剂,1
339239,52,5.11,20232567704,现代人,1
339239,52,5.11,20232567704,符合,1
339239,52,5.11,20232567704,追求,1
339239,52,5.11,20232567704,适合,1
339239,52,5.11,20232567704,食品,1
339239,52,5.11,20232567704,食品安全,1
339264,70,28.7,20232474845,亲肤,1
339264,70,28.7,20232474845,好,1
339264,70,28.7,20232474845,放心,1
339264,70,28.7,20232474845,日常,1
339264,70,28.7,20232474845,母婴,1
339264,70,28.7,20232474845,纸质,1
339264,70,28.7,20232474845,蓬松,1
339264,70,28.7,20232474845,超级,1
339264,70,28.7,20232474845,适合,1
339264,70,28.7,20232474845,都,1
339269,71,56.6,20232524575,剥,1
339269,71,56.6,20232524575,富含,1
339269,71,56.6,20232524575,皮薄易,1
339269,71,56.6,20232524575,矿物质,1
339269,71,56.6,20232524575,维生素,1
339269,71,56.6,20232524575,肉质,1
339269,71,56.6,20232524575,饱满,1
339341,92,13.8,20232048577,口感,1
339341,92,13.8,20232048577,水质,1
339341,92,13.8,20232048577,清爽,1
339341,92,13.8,20232048577,纯净,1
339341,92,13.8,20232048577,过滤,1
339341,92,13.8,20232048577,高精度,1
339371,13,23.65,20232582501,中老年人,1
339371,13,23.65,20232582501,吸收,1
339371,13,23.65,20232582501,摄入,1
339371,13,23.65,20232582501,易于,1
339371,13,23.65,20232582501,添加,1
339371,13,23.65,20232582501,温和,1
339371,13,23.65,20232582501,选用,1
339371,13,23.65,20232582501,钙,1
339371,13,23.65,20232582501,骨钙,1
339371,13,23.65,20232582501,高钙,1
339459,34,13.01,20232951667,严苛,1
339459,34,13.01,20232951667,乳,1
339459,34,13.01,20232951667,优质,1
339459,34,13.01,20232951667,富含,1
339459,34,13.01,20232951667,牛奶,1
339459,34,13.01,20232951667,级,1
339459,34,13.01,20232951667,营养,1
339459,34,13.01,20232951667,蛋白,1
339459,34,13.01,20232951667,运动选手,1
339459,34,13.01,20232951667,需求,1
339563,30,55.44,20232151089,产品,1
339563,30,55.44,20232151089,劲,1
339563,30,55.44,20232151089,十足,1
339563,30,55.44,20232151089,口感,1
339563,30,55.44,20232151089,周黑,1
339563,30,55.44,20232151089,嚼,1
339563,30,55.44,20232151089,特色,1
339563,30,55.44,20232151089,鲜美,1
339563,30,55.44,20232151089,鸭,1
339653,71,8.02,20232866309,人,1
339653,71,8.02,20232866309,口感,1
339653,71,8.02,20232866309,喜欢,1
339653,71,8.02,20232866309,回味无穷,1
339653,71,8.02,20232866309,层次,1
339653,71,8.02,20232866309,带,1
339653,71,8.02,20232866309,带辣,1
339653,71,8.02,20232866309,消费者,1
339653,71,8.02,20232866309,甜,1
339653,71,8.02,20232866309,甜中,1
339653,71,8.02,20232866309,甜辣,1
339653,71,8.02,20232866309,辣中,1
339653,71,8.02,20232866309,适合,1
339788,92,2.36,20232821857,健康,1
339788,92,2.36,20232821857,富含,1
339788,92,2.36,20232821857,抗氧化,1
339788,92,2.36,20232821857,物质,1
339788,92,2.36,20232821857,美味,1
339788,92,2.36,20232821857,适中,1
339788,92,2.36,20232821857,酸甜,1
339789,102,18.21,20232129079,健康,1
339789,102,18.21,20232129079,助消化,1
339789,102,18.21,20232129079,可口,1
339789,102,18.21,20232129079,美味,1
339789,102,18.21,20232129079,酸甜,1
339814,147,40.5,20232402521,保留,1
339814,147,40.5,20232402521,原有,1
339814,147,40.5,20232402521,简单,1
339814,147,40.5,20232402521,纯粹,1
339814,147,40.5,20232402521,美味,1
339814,147,40.5,20232402521,薯片,1
339814,147,40.5,20232402521,香脆,1
339819,5,45.57,20232284120,口感,1
339819,5,45.57,20232284120,地理环境,1
339819,5,45.57,20232284120,富含,1
339819,5,45.57,20232284120,果肉,1
339819,5,45.57,20232284120,独特,1
339819,5,45.57,20232284120,矿物质,1
339819,5,45.57,20232284120,细腻,1
339819,5,45.57,20232284120,维生素,1
339819,5,45.57,20232284120,风味,1
339819,5,45.57,20232284120,香甜,1
339850,90,17.46,20232129079,健康,1
339850,90,17.46,20232129079,助消化,1
339850,90,17.46,20232129079,可口,1
339850,90,17.46,20232129079,美味,1
339850,90,17.46,20232129079,酸甜,1
339855,47,37.7,20232202630,不易,1
339855,47,37.7,20232202630,加厚,1
339855,47,37.7,20232202630,原生,1
339855,47,37.7,20232202630,吸水性,1
339855,47,37.7,20232202630,好,1
339855,47,37.7,20232202630,层,1
339855,47,37.7,20232202630,无,2
339855,47,37.7,20232202630,添加,1
339855,47,37.7,20232202630,湿水后,1
339855,47,37.7,20232202630,漂白,1
339855,47,37.7,20232202630,破,1
339855,47,37.7,20232202630,竹浆,1
339855,47,37.7,20232202630,设计,1
339855,47,37.7,20232202630,采用,1
339970,57,29.23,20232987133,健康,1
339970,57,29.23,20232987133,劲,1
339970,57,29.23,20232987133,原料,1
339970,57,29.23,20232987133,口感,1
339970,57,29.23,20232987133,味道,1
339970,57,29.23,20232987133,浓郁,1
339970,57,29.23,20232987133,消费者,1
339970,57,29.23,20232987133,素食,1
339970,57,29.23,20232987133,素食者,1
339970,57,29.23,20232987133,追求,1
339970,57,29.23,20232987133,适合,1
339970,57,29.23,20232987133,道,1
339970,57,29.23,20232987133,饮食,1
340045,56,5.76,20232491318,修复,1
340045,56,5.76,20232491318,发丝,1
340045,56,5.76,20232491318,发质,1
340045,56,5.76,20232491318,受损,1
340045,56,5.76,20232491318,含有,1
340045,56,5.76,20232491318,氨基酸,1
340045,56,5.76,20232491318,洗后,1
340045,56,5.76,20232491318,滋养,2
340045,56,5.76,20232491318,精华,1
340045,56,5.76,20232491318,蓬松,1
340045,56,5.76,20232491318,顺滑,1
340088,114,13.61,20232823738,保留,1
340088,114,13.61,20232823738,健康,1
340088,114,13.61,20232823738,口感,1
340088,114,13.61,20232823738,美味,1
340088,114,13.61,20232823738,菠萝,1
340088,114,13.61,20232823738,酸甜,1
340088,114,13.61,20232823738,香味,1
340206,65,47.4,20232649162,亲民,1
340206,65,47.4,20232649162,价格,1
340206,65,47.4,20232649162,优质,1
340206,65,47.4,20232649162,口感,1
340206,65,47.4,20232649162,奶香,1
340206,65,47.4,20232649162,富含,1
340206,65,47.4,20232649162,浓郁,1
340206,65,47.4,20232649162,纯正,1
340206,65,47.4,20232649162,蛋白质,1
340206,65,47.4,20232649162,钙,1
340344,8,31.26,20232920462,品尝,1
340344,8,31.26,20232920462,四川,2
340344,8,31.26,20232920462,地道,1
340344,8,31.26,20232920462,感受,1
